SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
5.1,3.5,1.4,0.2,0
4.9,3,1.4,0.2,0
4.6,3.1,1.5,0.2,0
5,3.6,1.4,0.2,0
5.4,3.9,1.7,0.4,0
4.6,3.4,1.4,0.3,0
4.4,2.9,1.4,0.2,0
4.9,3.1,1.5,0.1,0
5.4,3.7,1.5,0.2,0
5.8,4,1.2,0.2,0
5.7,4.4,1.5,0.4,0
5.1,3.5,1.4,0.3,0
5.1,3.8,1.5,0.3,0
5.4,3.4,1.7,0.2,0
5.1,3.7,1.5,0.4,0
5,3.4,1.6,0.4,0
5.2,3.4,1.4,0.2,0
4.8,3.1,1.6,0.2,0
5.4,3.4,1.5,0.4,0
5.2,4.1,1.5,0.1,0
5.5,4.2,1.4,0.2,0
5,3.2,1.2,0.2,0
5.5,3.5,1.3,0.2,0
4.4,3,1.3,0.2,0
5.1,3.4,1.5,0.2,0
4.5,2.3,1.3,0.3,0
5,3.5,1.6,0.6,0
5.1,3.8,1.6,0.2,0
4.6,3.2,1.4,0.2,0
5.3,3.7,1.5,0.2,0
7,3.2,4.7,1.4,1
6.4,3.2,4.5,1.5,1
6.9,3.1,4.9,1.5,1
5.7,2.8,4.5,1.3,1
4.9,2.4,3.3,1,1
5.2,2.7,3.9,1.4,1
5,2,3.5,1,1
5.9,3,4.2,1.5,1
6.1,2.9,4.7,1.4,1
5.6,3,4.5,1.5,1
5.8,2.7,4.1,1,1
5.9,3.2,4.8,1.8,1
6.4,2.9,4.3,1.3,1
6.6,3,4.4,1.4,1
5.7,2.6,3.5,1,1
5.8,2.7,3.9,1.2,1
6.3,2.3,4.4,1.3,1
5.6,3,4.1,1.3,1
5.5,2.5,4,1.3,1
5.5,2.6,4.4,1.2,1
6.1,3,4.6,1.4,1
5.6,2.7,4.2,1.3,1
5.7,2.9,4.2,1.3,1
6.2,2.9,4.3,1.3,1
5.7,2.8,4.1,1.3,1
7.1,3,5.9,2.1,2
7.6,3,6.6,2.1,2
6.7,2.5,5.8,1.8,2
7.2,3.6,6.1,2.5,2
6.5,3.2,5.1,2,2
6.8,3,5.5,2.1,2
5.7,2.5,5,2,2
6.4,3.2,5.3,2.3,2
6.5,3,5.5,1.8,2
7.7,3.8,6.7,2.2,2
6,2.2,5,1.5,2
6.9,3.2,5.7,2.3,2
5.6,2.8,4.9,2,2
6.3,2.7,4.9,1.8,2
6.7,3.3,5.7,2.1,2
7.2,3.2,6,1.8,2
6.1,3,4.9,1.8,2
7.4,2.8,6.1,1.9,2
7.9,3.8,6.4,2,2
6.4,2.8,5.6,2.2,2
6.3,2.8,5.1,1.5,2
6.1,2.6,5.6,1.4,2
7.7,3,6.1,2.3,2
6.3,3.4,5.6,2.4,2
6,3,4.8,1.8,2
6.9,3.1,5.4,2.1,2
6.9,3.1,5.1,2.3,2
6.5,3,5.2,2,2
6.2,3.4,5.4,2.3,2
47.8750892935265,0,4.5,1.5,1
19.1892953444432,0,4.7,1.5,1
5.5,2.4,0,0,1
6.8,0,5.9,21.4473521928746,2
0,2.7,5.1,31.762672755086,2
4.8,49.7165948160166,25.5143468282012,0.2,0
29.8219166835056,0,1.3,0.2,0
0,0,4,1.3,1
5.4,1.34719877346241,0,1.5,1
17.1907147780706,31.5011808977589,6.3,1.8,2
5.5,0,5.58581038529938,1.1,1
6.8,2.8,13.787999579118,24.7123513282913,1
4.9,0,4.5,0,2
0,3.3,6,29.3903049090251,2
0,2.8,0,1.2,1
0,3,2.84492350625006,0.2,0
6.4,45.0451736113707,5.3,2.30893670901906,2
6,0,27.3758981392077,1,1
5.7,36.802565423572,1.7,0,0
4.3,0,18.8637548308188,0.1,0
5.8,2.6,27.7463711255541,35.8008200118514,1
