SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
5.1,3.5,1.4,0.2,0
4.9,3,1.4,0.2,0
4.7,3.2,1.3,0.2,0
4.6,3.1,1.5,0.2,0
5,3.4,1.5,0.2,0
4.4,2.9,1.4,0.2,0
5.4,3.7,1.5,0.2,0
4.8,3.4,1.6,0.2,0
4.3,3,1.1,0.1,0
5.7,4.4,1.5,0.4,0
5.4,3.9,1.3,0.4,0
5.1,3.5,1.4,0.3,0
5.7,3.8,1.7,0.3,0
5.4,3.4,1.7,0.2,0
5,3.4,1.6,0.4,0
5.2,3.5,1.5,0.2,0
5.2,3.4,1.4,0.2,0
4.7,3.2,1.6,0.2,0
4.8,3.1,1.6,0.2,0
5.2,4.1,1.5,0.1,0
5.5,4.2,1.4,0.2,0
4.9,3.1,1.5,0.1,0
5,3.2,1.2,0.2,0
5.5,3.5,1.3,0.2,0
5.1,3.4,1.5,0.2,0
5,3.5,1.3,0.3,0
4.4,3.2,1.3,0.2,0
5.1,3.8,1.9,0.4,0
4.8,3,1.4,0.3,0
5.1,3.8,1.6,0.2,0
4.6,3.2,1.4,0.2,0
5.3,3.7,1.5,0.2,0
5,3.3,1.4,0.2,0
6.9,3.1,4.9,1.5,1
5.5,2.3,4,1.3,1
5.7,2.8,4.5,1.3,1
6.3,3.3,4.7,1.6,1
4.9,2.4,3.3,1,1
5.2,2.7,3.9,1.4,1
5,2,3.5,1,1
5.9,3,4.2,1.5,1
6,2.2,4,1,1
5.6,2.9,3.6,1.3,1
6.7,3.1,4.4,1.4,1
5.6,3,4.5,1.5,1
6.2,2.2,4.5,1.5,1
5.6,2.5,3.9,1.1,1
5.9,3.2,4.8,1.8,1
6.1,2.8,4,1.3,1
6.1,2.8,4.7,1.2,1
6.4,2.9,4.3,1.3,1
6.8,2.8,4.8,1.4,1
6,2.9,4.5,1.5,1
5.7,2.6,3.5,1,1
5.5,2.4,3.7,1,1
5.4,3,4.5,1.5,1
6,3.4,4.5,1.6,1
6.3,2.3,4.4,1.3,1
5.6,3,4.1,1.3,1
5.5,2.5,4,1.3,1
5.5,2.6,4.4,1.2,1
6.1,3,4.6,1.4,1
5.8,2.6,4,1.2,1
5,2.3,3.3,1,1
5.7,3,4.2,1.2,1
5.7,2.9,4.2,1.3,1
6.2,2.9,4.3,1.3,1
5.7,2.8,4.1,1.3,1
6.3,3.3,6,2.5,2
7.1,3,5.9,2.1,2
6.3,2.9,5.6,1.8,2
6.5,3,5.8,2.2,2
4.9,2.5,4.5,1.7,2
6.7,2.5,5.8,1.8,2
7.2,3.6,6.1,2.5,2
6.8,3,5.5,2.1,2
5.8,2.8,5.1,2.4,2
6.4,3.2,5.3,2.3,2
7.7,3.8,6.7,2.2,2
6.7,3.3,5.7,2.1,2
7.2,3.2,6,1.8,2
6.2,2.8,4.8,1.8,2
6.4,2.8,5.6,2.1,2
7.2,3,5.8,1.6,2
7.4,2.8,6.1,1.9,2
7.9,3.8,6.4,2,2
6.4,2.8,5.6,2.2,2
6.3,2.8,5.1,1.5,2
6,3,4.8,1.8,2
6.9,3.1,5.4,2.1,2
6.9,3.1,5.1,2.3,2
5.8,2.7,5.1,1.9,2
6.3,2.5,5,1.9,2
6.5,3,5.2,2,2
6.2,3.4,5.4,2.3,2
5.9,3,5.1,1.8,2
1384.37197791661,0,1.5,0.4,0
0,2.9,6.3,0,2
0,3,1.4,1127.59227834159,0
6,0,5,0,2
524.460101455457,3,0,0.2,0
1357.88576842666,2.8,4.6,0,1
1661.99759288735,310.735159238252,5.1,2,2
0,3,0,1.4,1
7,0,4.7,863.421611556922,1
1043.99065350496,0,1.5,0.1,0
6.7,3.1,0,24.5456244251053,1
4.8,628.590357087626,1.9,183.427263001437,0
267.806324055383,3.2,4.5,0,1
0,0,5.6,1.4,2
0,1607.05729812004,1,0.2,0
5.8,2.7,280.168253931536,0,1
6.7,0,0,1.7,1
5.5,936.128162671238,354.121001356112,1.1,1
104.347774640108,44.0736134896147,5.1,1.6,1
0,3.5,2025.29088660305,0.6,0
0,2.8,4.9,0,2
6.5,655.355888661374,5.5,328.859967177088,2
4.9,3.1,0,924.925933493706,0
6.3,1253.651228305,5.6,932.189458557716,2
