SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
5.14777973948867,3.40402112730185,1.3897334059274,0.424071541930271,0
4.78338176513271,3.14171186528643,1.4265472067392,0.391102809851433,0
4.73392323947599,3.12802255077525,1.29277247314658,0.389656038040993,0
4.63559037918252,3.02728872729364,1.49237217378767,0.376620954497204,0
5.56691882311923,3.65595090042,1.66266536431618,0.455113685720102,0
4.77209721942357,3.1440280549846,1.36157713043882,0.391524356154732,0
5.04204986531503,3.31360886953467,1.49099553216507,0.412529230188624,0
4.4019395891947,2.87742890890258,1.39988370305276,0.358014646420332,0
4.83106718922275,3.16114304147536,1.51605598723033,0.393358944460338,0
5.44850935144753,3.59992901177569,1.48961889054248,0.448437505880043,0
4.71054328728876,3.09137391513704,1.42064296466117,0.384802176322972,0
4.35295813579301,2.89209828186645,1.08864517205005,0.360482212364901,0
5.83277779593952,3.91721385116,1.19322952570963,0.488824096977885,0
5.15353939536157,3.40831101136845,1.38824063412526,0.424612519585834,0
4.82884564019553,3.24910968571566,0.949076473198433,0.405534233840949,0
5.09515361658234,3.31784083041844,1.70091094516009,0.41263639135732,0
4.93748027689363,3.1802264745114,1.8695518020184,0.395038831234263,0
4.8652546148641,3.16711679994034,1.63061936942621,0.39387692212005,0
5.22225557533989,3.43974762767019,1.49546799421099,0.428338426001029,0
5.16881049537694,3.41602656741465,1.407451985522,0.425541313736562,0
4.75611428111651,3.09705785363197,1.58778519635683,0.38517772263457,0
4.77714503700478,3.10906329374477,1.60550377595143,0.386647494440861,0
5.49278431596364,3.63971349942343,1.43503137172656,0.453536752745115,0
5.73843148995228,3.82651177342277,1.34707050144709,0.477139353888123,0
4.83106718922275,3.16114304147536,1.51605598723033,0.393358944460338,0
4.92776269150895,3.27648831473801,1.21662594038368,0.40842777746183,0
5.40869801349268,3.59853495734738,1.32098388704468,0.448602937224007,0
4.83106718922275,3.16114304147536,1.51605598723033,0.393358944460338,0
5.10912868728607,3.35965693561744,1.49839254604525,0.418288886061522,0
5.07906355951035,3.37258451100011,1.28250604584167,0.420345635515076,0
4.19109265666182,2.73383266894654,1.36937976501395,0.340068747351285,0
5.11853356876957,3.35448946605665,1.5730404536455,0.41749025307534,0
5.33442831888366,3.46312094477284,1.84747103719692,0.430559290430516,0
4.72206259903456,3.09995368327026,1.41765742105688,0.385884131634097,0
4.67424143138512,3.07165291897805,1.38371303366982,0.382403610365953,0
5.38143052947649,3.55388094569292,1.48222187666231,0.442677850007144,0
4.33291014920926,3.04739368674134,0.0158216392947596,0.382121380405787,0
4.67733996719894,1.47028795026654,11.5386775070082,0.161097713094832,0
5.60347368295582,3.95357777192617,-0.0592041590433994,0.495911256044032,0
7.17243324716692,4.80447207788484,1.54604234915893,0.599377368301616,0
5.41813096366469,3.81425798129886,-0.00310231333336691,0.478326895734247,0
5.21814046682999,-0.553485293007025,26.7655405797683,-0.123413022885065,0
6.52917523087394,3.19728471865553,4.35376667855256,1.35368830690752,1
7.04133372182133,3.09486626895375,4.70539917602492,1.45631782247367,1
5.66733394702664,2.29537322041971,3.79281993637659,1.17017257059747,1
6.63624548087793,2.79665956536317,4.4381387745312,1.37132614829855,1
6.03224005281937,2.78697190449953,4.02718378034254,1.24897829113289,1
6.56778071221575,3.29314908987633,4.37730531214592,1.36246710391762,1
4.91260560308932,2.39912670821342,3.2759973821489,1.01846050430794,1
6.6769510476289,2.89526608453944,4.46302869841489,1.38055760664828,1
5.06490517277693,1.99642920784601,3.39122286612233,1.04523187006141,1
6.05876660267158,2.99784635238463,4.03920461030017,1.2564701315501,1
6.40324656535361,2.88863537061798,4.27686901235401,1.32509323431061,1
5.5598557884078,2.9043913654947,3.7022016216307,1.15455007068863,1
6.66875948169272,3.10166763831873,4.45154007232125,1.3809774927269,1
5.99501394300699,2.98814985422088,3.99607681523369,1.24346901693685,1
5.87624147364326,2.69277077132637,3.92367132203471,1.21645594646289,1
5.66397001307351,2.49598024297024,3.78478412519042,1.171511232636,1
6.37286384643295,3.18899076668642,4.24758081720616,1.32196748222975,1
6.63549357051324,2.48833841728133,4.44645734037351,1.36807007876512,1
6.40830267610105,2.89916348780555,4.28000989506326,1.32622257509391,1
6.6011194564747,3.00057966303999,4.40838309971268,1.36626953544215,1
6.91267750972711,2.79475360010041,4.62639998520922,1.42725663525649,1
5.53722553032351,2.60411687849796,3.69539402145737,1.14694684300349,1
5.55110066817187,2.39696461476656,3.71077376458706,1.1476697509888,1
5.49240411925472,2.39779623379038,3.67078685222982,1.13579797715885,1
6.54229845835761,2.68181130684228,4.37746498752456,1.3511551453594,1
6.27904127311258,3.39374248338706,4.1778382300304,1.3050390955434,1
6.38009287566902,2.29636238395572,4.27806804582476,1.31444450191543,1
5.78716220580545,2.99395778641863,3.85439621452962,1.20145842055207,1
5.6696535849857,2.49522953301812,3.78867524222648,1.17265402669994,1
5.83826345346619,2.58562757296588,3.90088292276817,1.20769060273342,1
5.85678679344716,2.59739641820468,3.91315732983985,1.21155819298423,1
4.97792599034827,2.30035837089375,3.32329904890758,1.03068700549023,1
5.88540450249403,2.99180453027188,3.9213453978456,1.22132092468052,1
6.27534226362408,2.89684384984649,4.18955125569601,1.29928811662686,1
2.6127337481328,2.10774325235031,1.7184926949084,0.550034469799213,1
6.65400311800847,18.4323223560342,4.00241438662793,1.53232522754548,1
10.7798248907776,0.856061635541953,7.31484283731443,2.19044800943639,1
11.36120483349,28.8129667674683,6.90996876917842,2.5895624198349,1
2.09563294787674,12.2699757221716,1.0753762994775,0.547677249312027,1
6.50440763284478,3.35531033105102,5.90041133402907,2.04685644940544,2
5.77431889334886,2.69061096325381,5.16936093993337,1.79705455012821,2
6.26055259995663,2.89022724515226,5.59822117973054,1.94650190374008,2
6.52332732273443,3.00447188449357,5.8315090761833,2.02771068941969,2
7.53017700521845,2.98190098162903,6.61551283970307,2.30683077625849,2
4.95318596329467,2.51399087974897,4.48342140365529,1.5558441207309,2
7.0584493297792,3.55255987674983,6.38186955473273,2.21504268403091,2
6.15517904841933,3.09398056579522,5.56423657833527,1.93130801321436,2
6.55491882289242,2.92433792591616,5.8371516445604,2.03094006812037,2
5.84281440354043,2.8042436869887,5.25018389583072,1.82405927808486,2
6.23210041906484,3.14364077399909,5.63639706626341,1.9562088886682,2
6.32518599075329,2.94935649120637,5.66300764326227,1.96863621217339,2
7.55721824695287,3.75910522912151,6.82221143946983,2.36846692354495,2
7.8038245976282,2.63250386738802,6.7466664962395,2.35879878687817,2
7.6428345063977,2.78755326473658,6.65745307138224,2.32470997776948,2
5.97160082549883,2.60072703162283,5.30258115411581,1.84579671869571,2
6.54836246360244,3.25310557796321,5.91047930359838,2.05199625227252,2
5.81523572427898,2.91367760992656,5.25468057341084,1.82398803319927,2
6.38100969067651,2.79228472696122,5.66928577293677,1.97326580144361,2
7.17735471057974,2.73666922531988,6.28036270234328,2.19140098686972,2
7.51223213639782,3.6873107923075,6.76980600741422,2.3509283502633,2
6.39706326070486,2.79571754514797,5.68269142274689,1.97798018339759,2
6.00095247670882,2.71448662355719,5.35274480065253,1.86189769064077,2
6.29801232037594,3.39316731827848,5.74762861282496,1.99195228639771,2
6.25288961011844,3.05759746395766,5.63215999948642,1.9560154603318,2
6.57542550296519,3.05667206007444,5.8848138947751,2.04586811195084,2
6.61257674371582,3.26683685071022,5.96410190283888,2.07085378008844,2
6.05584142605006,2.42501729105403,5.32669033479265,1.85705111408631,2
6.13215000841773,3.37391742634841,5.61299472327189,1.94437303479514,2
7.35128009749879,1.86224792063987,6.20802297502667,2.17902380912845,2
7.26257537522704,10.1862307366297,8.12518704616153,2.73368802158867,2
5.93055496786097,4.60499212506943,5.74876442841966,1.9738613950926,2
8.65409287251897,9.55097064722652,9.06454587788606,3.07739998375018,2
7.66016164294848,32.0995419067661,13.6670197330015,4.36981069792715,2
2.58297380298196,2.66208954395226,2.6604735507595,0.905381092639841,2
9.62104348169856,3.97350146585486,8.49146341497447,2.95874649369154,2
5.80581483089199,3.09738020880142,5.29113925970112,1.83414833914523,2
3.16774562514552,7.88406279064028,4.36529096903462,1.43188180133051,2
6.88937811896259,1.18379797852034,5.68395461800433,2.00303032476569,2
