SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
4.9,3,1.4,0.2,0
4.7,3.2,1.3,0.2,0
5,3.6,1.4,0.2,0
4.6,3.4,1.4,0.3,0
5,3.4,1.5,0.2,0
5.4,3.7,1.5,0.2,0
4.8,3,1.4,0.1,0
5.8,4,1.2,0.2,0
5.7,4.4,1.5,0.4,0
5.1,3.5,1.4,0.3,0
5.7,3.8,1.7,0.3,0
5.4,3.4,1.7,0.2,0
5.1,3.7,1.5,0.4,0
4.6,3.6,1,0.2,0
4.8,3.4,1.9,0.2,0
5,3.4,1.6,0.4,0
4.8,3.1,1.6,0.2,0
5.5,4.2,1.4,0.2,0
4.9,3.1,1.5,0.1,0
5.63613989140297,2.89137506545297,1.66078942500721,0.435993201711949,0
4.9,3.1,1.5,0.1,0
4.4,3.2,1.3,0.2,0
5.1,3.8,1.9,0.4,0
4.6,3.2,1.4,0.2,0
7,3.2,4.7,1.4,1
6.9,3.1,4.9,1.5,1
5.5,2.3,4,1.3,1
6.5,2.8,4.6,1.5,1
5.7,2.8,4.5,1.3,1
4.9,2.4,3.3,1,1
5,2,3.5,1,1
6.1,2.9,4.7,1.4,1
6.7,3.1,4.4,1.4,1
5.8,2.7,4.1,1,1
6.2,2.2,4.5,1.5,1
5.6,2.5,3.9,1.1,1
5.9,3.2,4.8,1.8,1
6.1,2.8,4.7,1.2,1
6.6,3,4.4,1.4,1
7.13188087698142,3.0087156012722,4.75312060046181,2.05212481126993,1
6.7,3,5,1.7,1
6,2.9,4.5,1.5,1
6,2.7,5.1,1.6,1
5.4,3,4.5,1.5,1
6,3.4,4.5,1.6,1
6.7,3.1,4.7,1.5,1
6.3,2.3,4.4,1.3,1
5.6,3,4.1,1.3,1
6.1,3,4.6,1.4,1
5.6,2.7,4.2,1.3,1
6.2,2.9,4.3,1.3,1
5.8,2.7,5.1,1.9,2
7.1,3,5.9,2.1,2
7.84188371725795,4.05592925649271,5.35089692015058,3.48228074709257,2
7.6,3,6.6,2.1,2
4.9,2.5,4.5,1.7,2
6.7,2.5,5.8,1.8,2
6.77815321955803,2.98131819243254,5.51829027453282,0.343509248300261,2
6.5,3.2,5.1,2,2
6.4,2.7,5.3,1.9,2
6.8,3,5.5,2.1,2
5.7,2.5,5,2,2
5.45733367571938,4.13450096229557,3.46985067789655,3.98939930742667,2
7.7,2.6,6.9,2.3,2
6,2.2,5,1.5,2
6.9,3.2,5.7,2.3,2
5.6,2.8,4.9,2,2
6.3,2.7,4.9,1.8,2
6.7,3.3,5.7,2.1,2
7.2,3.2,6,1.8,2
6.1,3,4.9,1.8,2
7.4,2.8,6.1,1.9,2
6.1,2.6,5.6,1.4,2
7.7,3,6.1,2.3,2
6,3,4.8,1.8,2
6.9,3.1,5.4,2.1,2
6.7,3.1,5.6,2.4,2
6.9,3.1,5.1,2.3,2
6.8,3.2,5.9,2.3,2
6.7,3.3,5.7,2.5,2
6.3,2.5,5,1.9,2
5.77420183395104,2.62556339349204,5.83290557704124,4.28782860567075,2
5.9,3,5.1,1.8,2
