SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
5.1,3.5,1.4,0.2,0
4.9,3,1.4,0.2,0
4.7,3.2,1.3,0.2,0
4.6,3.1,1.5,0.2,0
5,3.6,1.4,0.2,0
5.4,3.9,1.7,0.4,0
5,3.4,1.5,0.2,0
4.9,3.1,1.5,0.1,0
4.8,3.4,1.6,0.2,0
4.8,3,1.4,0.1,0
4.3,3,1.1,0.1,0
5.8,4,1.2,0.2,0
5.1,3.5,1.4,0.3,0
5.7,3.8,1.7,0.3,0
5.1,3.8,1.5,0.3,0
5.4,3.4,1.7,0.2,0
5.1,3.7,1.5,0.4,0
4.6,3.6,1,0.2,0
5.1,3.3,1.7,0.5,0
5,3,1.6,0.2,0
4.7,3.2,1.6,0.2,0
5.4,3.4,1.5,0.4,0
5.2,4.1,1.5,0.1,0
4.4,3,1.3,0.2,0
5,3.5,1.3,0.3,0
5,3.5,1.6,0.6,0
5.5,2.3,4,1.3,1
6.3,3.3,4.7,1.6,1
4.9,2.4,3.3,1,1
6.6,2.9,4.6,1.3,1
5.2,2.7,3.9,1.4,1
5.9,3,4.2,1.5,1
6.1,2.9,4.7,1.4,1
5.6,2.9,3.6,1.3,1
5.6,3,4.5,1.5,1
6.2,2.2,4.5,1.5,1
6,2.9,4.5,1.5,1
5.8,2.7,3.9,1.2,1
6,2.7,5.1,1.6,1
6,3.4,4.5,1.6,1
6.7,3.1,4.7,1.5,1
5.5,2.5,4,1.3,1
5.8,2.6,4,1.2,1
5,2.3,3.3,1,1
5.6,2.7,4.2,1.3,1
5.7,2.9,4.2,1.3,1
6.2,2.9,4.3,1.3,1
5.7,2.8,4.1,1.3,1
6.3,3.3,6,2.5,2
5.8,2.7,5.1,1.9,2
7.1,3,5.9,2.1,2
4.9,2.5,4.5,1.7,2
7.3,2.9,6.3,1.8,2
6.7,2.5,5.8,1.8,2
6.5,3.2,5.1,2,2
6.4,2.7,5.3,1.9,2
5.7,2.5,5,2,2
5.8,2.8,5.1,2.4,2
6.4,3.2,5.3,2.3,2
6.5,3,5.5,1.8,2
7.7,3.8,6.7,2.2,2
7.7,2.6,6.9,2.3,2
5.6,2.8,4.9,2,2
6.1,3,4.9,1.8,2
6.4,2.8,5.6,2.1,2
7.2,3,5.8,1.6,2
6.4,2.8,5.6,2.2,2
6.3,2.8,5.1,1.5,2
6.3,3.4,5.6,2.4,2
6.4,3.1,5.5,1.8,2
6.7,3.3,5.7,2.5,2
6.3,2.5,5,1.9,2
5.9,3,5.1,1.8,2
5.5,4.34722830727363,7.3444214079433,0.2,0
0,2.40023770011578,1.3,0.3,0
5.5,3.5,2.23185856629703,3.19584824529637,0
10.3221196531717,0.413464011622179,4.5,1.5,1
6.35112487552105,3,5.5,0,2
5.1,3.8,0,4.78792797138342,0
6,3.42273804220985,4,0,1
4.3630453974056,3.4,2.05712809925191,0.4,0
12.1200286734441,4.87295168089834,1.3,0.4,0
6.7,3.3,6.7690532758221,1.70583268605134,2
5.79464550356106,6.62404676845369,1.5,0.2,0
0,0,5.6,1.4,2
3.43229430529653,3.8,1.9,0.70421366803733,0
6.0400083299693,3.5,1.5,1.35973087843598,0
6.3,5.41841506746236,4.9,0,2
4.9,4.91868003631244,2.62428818477502,0.1,0
7.11298202107513,3.1,1.7807221249462,2.4,2
5.7,2.95112921911377,0.989915981474942,1,1
6.6,2.46635589048086,4.5039747678219,1.4,1
5.8,3.97639839806503,4.82667887147453,1,1
8.198538565279,0,4.5,1.3,1
5.95649919291404,3,4.2,0.65412035005955,1
7.4,7.11979871811207,9.36172983490205,1.9,2
6.72466319261432,4.4481483438022,4.8,1.8,1
4.76413995609731,2.8,4.8,3.19883078862111,1
4.6,5.3604507380587,1.4,2.88261088421075,0
7.95330892940356,3.4,0,0.2,0
7.10213540025375,2.8,4.6,0,1
8.21709952795865,2.9,5.6,0,2
6.3,1.32298386322321,3.93403568802723,1.3,1
5.5,4.68759537070954,3.42281202283467,1.1,1
11.5279195589764,3.1,1.54564343517679,0.2,0
