SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
4.6,3.1,1.5,0.2,0
2.87202323181733,2.4269676727326,-0.194183720266807,0.197773213686164,0
5.4,3.9,1.7,0.4,0
4.6,3.4,1.4,0.3,0
4.9,3.1,1.5,0.1,0
4.8,3.4,1.6,0.2,0
4.8,3,1.4,0.1,0
5.8,4,1.2,0.2,0
5.7,4.4,1.5,0.4,0
5.1,3.5,1.4,0.3,0
5.1,3.8,1.5,0.3,0
5.4,3.4,1.7,0.2,0
3.82307666928504,1.27457221047131,1.71021884922338,0.293108760058804,0
5.2,3.5,1.5,0.2,0
5.2,3.4,1.4,0.2,0
4.8,3.1,1.6,0.2,0
5.2,4.1,1.5,0.1,0
5.5,4.2,1.4,0.2,0
4.9,3.1,1.5,0.1,0
5,3.2,1.2,0.2,0
5.5,3.5,1.3,0.2,0
4.9,3.1,1.5,0.1,0
5.1,3.4,1.5,0.2,0
5,3.5,1.3,0.3,0
4.4,3.2,1.3,0.2,0
5.1,3.8,1.9,0.4,0
4.8,3,1.4,0.3,0
5.1,3.8,1.6,0.2,0
5.3,3.7,1.5,0.2,0
7,3.2,4.7,1.4,1
6.4,3.2,4.5,1.5,1
5.5,2.3,4,1.3,1
8.23824493261334,2.96634749246007,3.45108771038121,0.990027954200061,1
6.3,3.3,4.7,1.6,1
4.9,2.4,3.3,1,1
6.6,2.9,4.6,1.3,1
5.9,3,4.2,1.5,1
6,2.2,4,1,1
5.6,2.9,3.6,1.3,1
6.7,3.1,4.4,1.4,1
5.6,3,4.5,1.5,1
6.2,2.2,4.5,1.5,1
6.6,3,4.4,1.4,1
6.8,2.8,4.8,1.4,1
6,2.9,4.5,1.5,1
5.5,2.4,3.8,1.1,1
6,2.7,5.1,1.6,1
5.4,3,4.5,1.5,1
6,3.4,4.5,1.6,1
5.6,3,4.1,1.3,1
5.5,2.6,4.4,1.2,1
6.1,3,4.6,1.4,1
5.8,2.6,4,1.2,1
5.6,2.7,4.2,1.3,1
5.7,3,4.2,1.2,1
5.7,2.9,4.2,1.3,1
6.2,2.9,4.3,1.3,1
5.7,2.8,4.1,1.3,1
7.6,3,6.6,2.1,2
4.47436831833965,3.56345963904102,4.12877875250237,1.14322193604963,2
7.3,2.9,6.3,1.8,2
6.7,2.5,5.8,1.8,2
7.2,3.6,6.1,2.5,2
7.57700352671979,4.04858076053644,6.65692165332739,1.34220808350118,2
5.7,2.5,5,2,2
5.8,2.8,5.1,2.4,2
6.5,3,5.5,1.8,2
6,2.2,5,1.5,2
6.9,3.2,5.7,2.3,2
5.6,2.8,4.9,2,2
7.7,2.8,6.7,2,2
6.3,2.7,4.9,1.8,2
7.2,3.2,6,1.8,2
6.2,2.8,4.8,1.8,2
6.1,3,4.9,1.8,2
6.4,2.8,5.6,2.1,2
7.9,3.8,6.4,2,2
6.3,2.8,5.1,1.5,2
8.32239392417201,3.66070708636718,6.15297882732561,1.73603108297257,2
6.3,3.4,5.6,2.4,2
6.4,3.1,5.5,1.8,2
6,3,4.8,1.8,2
6.9,3.1,5.4,2.1,2
6.7,3.1,5.6,2.4,2
6.9,3.1,5.1,2.3,2
5.8,2.7,5.1,1.9,2
6.8,3.2,5.9,2.3,2
6.7,3.3,5.7,2.5,2
6.7,3,5.2,2.3,2
6.3,2.5,5,1.9,2
6.5,3,5.2,2,2
6.2,3.4,5.4,2.3,2
5.9,3,5.1,1.8,2
