SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
5.1,3.5,1.4,0.2,0
5,3.6,1.4,0.2,0
4.6,3.4,1.4,0.3,0
4.4,2.9,1.4,0.2,0
4.8,3,1.4,0.1,0
4.3,3,1.1,0.1,0
5.8,4,1.2,0.2,0
5.7,4.4,1.5,0.4,0
5.4,3.9,1.3,0.4,0
5.1,3.5,1.4,0.3,0
5.7,3.8,1.7,0.3,0
5.1,3.8,1.5,0.3,0
5.1,3.7,1.5,0.4,0
4.6,3.6,1,0.2,0
5.1,3.3,1.7,0.5,0
5,3.4,1.6,0.4,0
5.2,3.5,1.5,0.2,0
4.8,3.1,1.6,0.2,0
5.4,3.4,1.5,0.4,0
5.5,4.2,1.4,0.2,0
5,3.2,1.2,0.2,0
5.5,3.5,1.3,0.2,0
4.9,3.1,1.5,0.1,0
5.1,3.4,1.5,0.2,0
4.5,2.3,1.3,0.3,0
4.4,3.2,1.3,0.2,0
5,3.5,1.6,0.6,0
5.1,3.8,1.9,0.4,0
4.6,3.2,1.4,0.2,0
5,3.3,1.4,0.2,0
7,3.2,4.7,1.4,1
6.4,3.2,4.5,1.5,1
5.7,2.8,4.5,1.3,1
4.9,2.4,3.3,1,1
5.9,3,4.2,1.5,1
6,2.2,4,1,1
6.1,2.9,4.7,1.4,1
5.8,2.7,4.1,1,1
6.1,2.8,4,1.3,1
6.3,2.5,4.9,1.5,1
6.4,2.9,4.3,1.3,1
6.6,3,4.4,1.4,1
6.7,3,5,1.7,1
5.4,3,4.5,1.5,1
6.3,2.3,4.4,1.3,1
5.6,3,4.1,1.3,1
5.5,2.5,4,1.3,1
5.5,2.6,4.4,1.2,1
6.1,3,4.6,1.4,1
5.8,2.6,4,1.2,1
5.6,2.7,4.2,1.3,1
6.3,3.3,6,2.5,2
5.8,2.7,5.1,1.9,2
7.1,3,5.9,2.1,2
7.6,3,6.6,2.1,2
4.9,2.5,4.5,1.7,2
6.5,3.2,5.1,2,2
6.4,2.7,5.3,1.9,2
6.8,3,5.5,2.1,2
5.7,2.5,5,2,2
5.8,2.8,5.1,2.4,2
6.4,3.2,5.3,2.3,2
6.5,3,5.5,1.8,2
7.7,2.6,6.9,2.3,2
5.6,2.8,4.9,2,2
7.7,2.8,6.7,2,2
6.7,3.3,5.7,2.1,2
6.2,2.8,4.8,1.8,2
6.1,3,4.9,1.8,2
6.4,2.8,5.6,2.1,2
7.2,3,5.8,1.6,2
7.4,2.8,6.1,1.9,2
7.9,3.8,6.4,2,2
6.4,2.8,5.6,2.2,2
6.3,2.8,5.1,1.5,2
6.1,2.6,5.6,1.4,2
6.3,3.4,5.6,2.4,2
6.4,3.1,5.5,1.8,2
6,3,4.8,1.8,2
6.9,3.1,5.4,2.1,2
6.7,3.1,5.6,2.4,2
6.9,3.1,5.1,2.3,2
5.8,2.7,5.1,1.9,2
6.2,3.4,5.4,2.3,2
0,296.665400260608,5.9,2.3,2
5,3.5,208.293568796783,26.8861300997944,0
5.2,0,3.9,1388.61618563212,1
0,3.1,0,0.1,0
0,3,1057.88667557518,2.3,2
54.4114022223431,0,4.7,1.5,1
6.9,0,0,2.3,2
5.7,2334.65739196198,0,1.2,1
6.8,0,4.8,1579.81647166808,1
6.2,2.9,799.398094108624,928.699295809979,1
0,3.4,0,0.2,0
5.2,0,0,0.2,0
5.6,2064.5521444776,3.6,871.416397902645,1
737.281798828856,2.9,531.750485343064,1.3,1
6.7,0,4.4,0,1
5.5,1466.87793644941,4,0,1
7.2,116.579211228426,6,727.537051214308,2
0,3.2,1578.08977398255,1.8,1
694.463023523571,262.76167281102,5,1.9,2
69.7847503054716,2.9,4.5,0,1
807.076892996211,410.251522750814,6.1,2.3,2
