SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
5.1,3.5,1.4,0.2,0
4.9,3,1.4,0.2,0
4.7,3.2,1.3,0.2,0
4.6,3.1,1.5,0.2,0
5,3.4,1.5,0.2,0
4.4,2.9,1.4,0.2,0
4.8,3.4,1.6,0.2,0
4.8,3,1.4,0.1,0
5.7,4.4,1.5,0.4,0
5.4,3.9,1.3,0.4,0
5.1,3.5,1.4,0.3,0
5.7,3.8,1.7,0.3,0
5.4,3.4,1.7,0.2,0
4.6,3.6,1,0.2,0
4.8,3.4,1.9,0.2,0
5,3.4,1.6,0.4,0
5.2,3.5,1.5,0.2,0
5.2,3.4,1.4,0.2,0
4.8,3.1,1.6,0.2,0
5.4,3.4,1.5,0.4,0
5.2,4.1,1.5,0.1,0
5.5,4.2,1.4,0.2,0
5,3.2,1.2,0.2,0
5.5,3.5,1.3,0.2,0
4.9,3.1,1.5,0.1,0
4.4,3,1.3,0.2,0
5.1,3.4,1.5,0.2,0
5,3.5,1.3,0.3,0
5,3.5,1.6,0.6,0
5.1,3.8,1.9,0.4,0
4.8,3,1.4,0.3,0
5.1,3.8,1.6,0.2,0
4.6,3.2,1.4,0.2,0
5,3.3,1.4,0.2,0
6.4,3.2,4.5,1.5,1
6.9,3.1,4.9,1.5,1
6.5,2.8,4.6,1.5,1
5.7,2.8,4.5,1.3,1
6.3,3.3,4.7,1.6,1
4.9,2.4,3.3,1,1
5.2,2.7,3.9,1.4,1
5,2,3.5,1,1
5.9,3,4.2,1.5,1
6,2.2,4,1,1
5.6,2.9,3.6,1.3,1
6.7,3.1,4.4,1.4,1
5.6,3,4.5,1.5,1
6.2,2.2,4.5,1.5,1
5.9,3.2,4.8,1.8,1
6.1,2.8,4.7,1.2,1
6.4,2.9,4.3,1.3,1
6.8,2.8,4.8,1.4,1
6.7,3,5,1.7,1
5.7,2.6,3.5,1,1
5.5,2.4,3.8,1.1,1
6,2.7,5.1,1.6,1
5.4,3,4.5,1.5,1
6,3.4,4.5,1.6,1
6.7,3.1,4.7,1.5,1
6.3,2.3,4.4,1.3,1
5.6,3,4.1,1.3,1
5.5,2.5,4,1.3,1
5.5,2.6,4.4,1.2,1
5.8,2.6,4,1.2,1
5.7,2.9,4.2,1.3,1
6.2,2.9,4.3,1.3,1
6.3,3.3,6,2.5,2
7.1,3,5.9,2.1,2
6.3,2.9,5.6,1.8,2
6.5,3,5.8,2.2,2
7.3,2.9,6.3,1.8,2
7.2,3.6,6.1,2.5,2
6.5,3.2,5.1,2,2
6.8,3,5.5,2.1,2
5.8,2.8,5.1,2.4,2
6.4,3.2,5.3,2.3,2
6.5,3,5.5,1.8,2
7.7,3.8,6.7,2.2,2
5.6,2.8,4.9,2,2
6.7,3.3,5.7,2.1,2
7.2,3.2,6,1.8,2
6.2,2.8,4.8,1.8,2
6.4,2.8,5.6,2.1,2
7.2,3,5.8,1.6,2
7.4,2.8,6.1,1.9,2
7.9,3.8,6.4,2,2
6.4,2.8,5.6,2.2,2
6.3,2.8,5.1,1.5,2
6.1,2.6,5.6,1.4,2
6.3,3.4,5.6,2.4,2
6,3,4.8,1.8,2
6.9,3.1,5.1,2.3,2
5.8,2.7,5.1,1.9,2
6.3,2.5,5,1.9,2
6.5,3,5.2,2,2
5.9,3,5.1,1.8,2
0,2.7,4.1,0,1
6,2.9,50.497580379139,9.6297933348677,1
4.4,3.72753426396523,0,0.2,0
5.5,49.4030289768303,4,0,1
0,0,1.5,0.2,0
4.9,23.3375741880905,0,0.1,0
22.3996049643404,3,0,1.2,1
5.6,37.2334138100476,3.9,0,1
2.49798625294262,12.1866293008003,1.6,0.2,0
6.2,0,5.4,44.4675550549514,2
11.7295537248711,4.22336317133622,5.8,1.8,2
0,3.2,0,1.4,1
4.3,3,31.3520586790555,0,0
6.1,0,0,1.4,1
8.73392883818121,3.1,6.61850103373415,2.1,2
0,5.14894155280938,1.5,0.2,0
4.9,7.25670374065493,1.5,12.2785982458621,0
29.4122780660498,2.8,4.1,8.26894588285366,1
6,0,0,1.5,2
5,0,0,1,1
6.6,23.4008699253093,4.4,0,1
5.5,2.4,32.586683070806,4.32197140425738,1
4.9,0,4.5,26.9057011595058,2
6.1,2.8,15.1477478058859,0,1
