SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
5.1,3.5,1.4,0.2,0
4.9,3,1.4,0.2,0
4.6,3.1,1.5,0.2,0
5,3.6,1.4,0.2,0
4.6,3.4,1.4,0.3,0
5,3.4,1.5,0.2,0
4.4,2.9,1.4,0.2,0
4.9,3.1,1.5,0.1,0
4.8,3.4,1.6,0.2,0
4.8,3,1.4,0.1,0
4.3,3,1.1,0.1,0
5.8,4,1.2,0.2,0
5.7,4.4,1.5,0.4,0
5.4,3.9,1.3,0.4,0
5.1,3.5,1.4,0.3,0
5.1,3.8,1.5,0.3,0
5.1,3.7,1.5,0.4,0
4.89028666161126,4.24922183113102,1.96140632405538,-0.0320113768088207,0
4.8,3.4,1.9,0.2,0
5,3,1.6,0.2,0
3.97023245643338,3.91524633552485,1.45394536566847,-0.0838150501101211,0
5.2,3.5,1.5,0.2,0
5.2,3.4,1.4,0.2,0
4.7,3.2,1.6,0.2,0
5.2,4.1,1.5,0.1,0
4.9,3.1,1.5,0.1,0
5.08322726300144,3.23517494209946,1.33766232719617,-0.775729346160017,0
5,3.5,1.3,0.3,0
4.5,2.3,1.3,0.3,0
4.4,3.2,1.3,0.2,0
5,3.5,1.6,0.6,0
5.1,3.8,1.9,0.4,0
5.1,3.8,1.6,0.2,0
4.6,3.2,1.4,0.2,0
7,3.2,4.7,1.4,1
6.9,3.1,4.9,1.5,1
6.5,2.8,4.6,1.5,1
5.7,2.8,4.5,1.3,1
4.9259297700674,1.63578658711067,3.67037354903682,1.24405896427523,1
5,2,3.5,1,1
6.1,2.9,4.7,1.4,1
6.7,3.1,4.4,1.4,1
5.8,2.7,4.1,1,1
6.2,2.2,4.5,1.5,1
5.85097525748629,4.03467914689078,3.55537218355301,1.03883635422352,1
6.3,2.5,4.9,1.5,1
6.4,2.9,4.3,1.3,1
6,2.9,4.5,1.5,1
5.5,2.4,3.8,1.1,1
5.5,2.4,3.7,1,1
6,2.7,5.1,1.6,1
5.4,3,4.5,1.5,1
6,3.4,4.5,1.6,1
6.7,3.1,4.7,1.5,1
5.5,2.5,4,1.3,1
6.1,3,4.6,1.4,1
5.8,2.6,4,1.2,1
5.7,3,4.2,1.2,1
5.7,2.9,4.2,1.3,1
6.2,2.9,4.3,1.3,1
5.1,2.5,3,1.1,1
5.7,2.8,4.1,1.3,1
6.3,3.3,6,2.5,2
7.1,3,5.9,2.1,2
6.3,2.9,5.6,1.8,2
7.6,3,6.6,2.1,2
4.9,2.5,4.5,1.7,2
7.3,2.9,6.3,1.8,2
7.2,3.6,6.1,2.5,2
6.4,2.7,5.3,1.9,2
6.8,3,5.5,2.1,2
5.7,2.5,5,2,2
5.8,2.8,5.1,2.4,2
6.4,3.2,5.3,2.3,2
6.5,3,5.5,1.8,2
7.7,3.8,6.7,2.2,2
6.9,3.2,5.7,2.3,2
5.6,2.8,4.9,2,2
7.7,2.8,6.7,2,2
7.2,3.2,6,1.8,2
5.25203907766857,2.47942449339976,4.34298535912842,2.73372816267124,2
6.1,3,4.9,1.8,2
6.4,2.8,5.6,2.1,2
6.65889390605959,2.81246904136162,7.34244840639074,2.25032100135611,2
7.9,3.8,6.4,2,2
6.4,2.8,5.6,2.2,2
6.3,2.8,5.1,1.5,2
6.3,3.4,5.6,2.4,2
6.4,3.1,5.5,1.8,2
6.9,3.1,5.1,2.3,2
5.8,2.7,5.1,1.9,2
6.7,3.3,5.7,2.5,2
6.5,3,5.2,2,2
6.2,3.4,5.4,2.3,2
