SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
5.1,3.5,1.4,0.2,0
4.9,3,1.4,0.2,0
4.6,3.1,1.5,0.2,0
5,3.4,1.5,0.2,0
4.4,2.9,1.4,0.2,0
4.9,3.1,1.5,0.1,0
4.8,3.4,1.6,0.2,0
4.3,3,1.1,0.1,0
5.4,3.9,1.3,0.4,0
5.7,3.8,1.7,0.3,0
5.4,3.4,1.7,0.2,0
4.6,3.6,1,0.2,0
5.1,3.3,1.7,0.5,0
4.8,3.4,1.9,0.2,0
5,3,1.6,0.2,0
5,3.4,1.6,0.4,0
4.8,3.1,1.6,0.2,0
5.2,4.1,1.5,0.1,0
5,3.2,1.2,0.2,0
5.5,3.5,1.3,0.2,0
4.9,3.1,1.5,0.1,0
4.4,3,1.3,0.2,0
5,3.5,1.3,0.3,0
4.5,2.3,1.3,0.3,0
5,3.5,1.6,0.6,0
4.8,3,1.4,0.3,0
5.1,3.8,1.6,0.2,0
5.3,3.7,1.5,0.2,0
6.4,3.2,4.5,1.5,1
6.9,3.1,4.9,1.5,1
6.3,3.3,4.7,1.6,1
6.6,2.9,4.6,1.3,1
6,2.2,4,1,1
5.6,3,4.5,1.5,1
5.9,3.2,4.8,1.8,1
6.3,2.5,4.9,1.5,1
6.4,2.9,4.3,1.3,1
6.6,3,4.4,1.4,1
5.7,2.6,3.5,1,1
5.5,2.4,3.8,1.1,1
5.8,2.7,3.9,1.2,1
5.4,3,4.5,1.5,1
6,3.4,4.5,1.6,1
5.6,3,4.1,1.3,1
5.5,2.5,4,1.3,1
5.8,2.6,4,1.2,1
5,2.3,3.3,1,1
5.6,2.7,4.2,1.3,1
5.7,2.9,4.2,1.3,1
6.2,2.9,4.3,1.3,1
5.8,2.7,5.1,1.9,2
7.6,3,6.6,2.1,2
7.3,2.9,6.3,1.8,2
7.2,3.6,6.1,2.5,2
6.5,3.2,5.1,2,2
5.7,2.5,5,2,2
6.4,3.2,5.3,2.3,2
6.5,3,5.5,1.8,2
7.7,3.8,6.7,2.2,2
6,2.2,5,1.5,2
5.6,2.8,4.9,2,2
7.2,3.2,6,1.8,2
6.1,3,4.9,1.8,2
7.2,3,5.8,1.6,2
7.9,3.8,6.4,2,2
6,3,4.8,1.8,2
6.8,3.2,5.9,2.3,2
6.7,3.3,5.7,2.5,2
8.84968051566451,3.1,5.6,5.05653779197307,2
5,3.6,0,2.34726998913843,0
7.64528615400153,2.7,4.9,0.753386065643055,2
5.8,0.671889384800653,2.1669064688283,0.2,0
4.09262597454789,1.85849141041761,4.7,1.5,1
7.79966112559907,3.4,0.717895893089712,0.2,0
4.5604933988544,6.76512605833277,1.4,0.2,0
0.827813402234149,1.08015870889348,5.5,1.8,2
5.40742674581035,3.8,2.61695247776952,0.3,0
6.3,2.8986597429025,2.27305542461831,1.8,2
5.6,2.9,2.25310617057396,2.80883686705929,1
3.10955625674739,3.5,0.12833684650147,0.3,0
6.7,3.55971598422878,4.7236393029974,1.8,2
6.82308319795792,3.1,5.1,4.12833438373911,2
6.3,0,1.19337505101301,1.3,1
4.8,1.61098136270271,1.4,0,0
11.871992410819,3,5.9,0.138544110372104,2
5,5.80020734738153,1.05026589263174,1,1
5.8,2.7,4.91956030810802,5.3618702090089,2
7,3.2,5.31909417742035,1.02201381724684,1
14.4408293874686,2.9,4.5,1.0179033301289,1
6.3,7.00492583524514,4.94154045258647,1.5,2
8.81825573198992,2.9,1.99262410724998,1.4,1
4.9,1.86747980411356,7.25892101762366,1,1
0,4.83574191745535,4.1,1.3,1
6.7,3.3,5.79810245286836,3.67837274877552,2
5.7,2.05327905067685,1.68016968775851,1.3,1
1.49848636550297,2.5,5.28995035345666,1.7,2
6.53817537459003,2.8,10.2455139022428,1.9,2
4.4,7.94488135779597,1.3,3.84307158015252,0
5.5,3.29520397462089,2.65262136138013,1,1
6.7,8.88531884622107,4.4,2.31275239884303,1
4.6,3.4,0,0,0
5,3.3,0.680556039292712,2.79938677127313,0
8.8107606496589,3.4,5.6,0.298939104418745,2
5.2,3.5,0.451412069608348,0,0
5.66229266040283,2.7,5.1,0.0935630744883318,1
