SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
4.6,3.1,1.5,0.2,0
5,3.6,1.4,0.2,0
5.4,3.9,1.7,0.4,0
4.6,3.4,1.4,0.3,0
5.4,3.7,1.5,0.2,0
4.8,3.4,1.6,0.2,0
4.3,3,1.1,0.1,0
5.4,3.9,1.3,0.4,0
5.1,3.5,1.4,0.3,0
5.7,3.8,1.7,0.3,0
5.1,3.7,1.5,0.4,0
4.6,3.6,1,0.2,0
5,3.4,1.6,0.4,0
5.2,3.5,1.5,0.2,0
5.2,3.4,1.4,0.2,0
4.7,3.2,1.6,0.2,0
4.8,3.1,1.6,0.2,0
4.9,3.1,1.5,0.1,0
5.5,3.5,1.3,0.2,0
4.9,3.1,1.5,0.1,0
4.4,3,1.3,0.2,0
5,3.5,1.3,0.3,0
4.5,2.3,1.3,0.3,0
4.4,3.2,1.3,0.2,0
4.6,3.2,1.4,0.2,0
5.3,3.7,1.5,0.2,0
7,3.2,4.7,1.4,1
6.4,3.2,4.5,1.5,1
6.9,3.1,4.9,1.5,1
5.5,2.3,4,1.3,1
6.5,2.8,4.6,1.5,1
5.7,2.8,4.5,1.3,1
6.3,3.3,4.7,1.6,1
6.6,2.9,4.6,1.3,1
5.2,2.7,3.9,1.4,1
6,2.2,4,1,1
5.6,2.9,3.6,1.3,1
5.6,2.5,3.9,1.1,1
5.9,3.2,4.8,1.8,1
6.1,2.8,4,1.3,1
6.3,2.5,4.9,1.5,1
6.8,2.8,4.8,1.4,1
5.7,2.6,3.5,1,1
5.5,2.4,3.8,1.1,1
5.8,2.7,3.9,1.2,1
6,2.7,5.1,1.6,1
5.6,3,4.1,1.3,1
5.5,2.5,4,1.3,1
5.6,2.7,4.2,1.3,1
5.7,3,4.2,1.2,1
5.7,2.9,4.2,1.3,1
5.7,2.8,4.1,1.3,1
6.5,3,5.8,2.2,2
7.6,3,6.6,2.1,2
7.3,2.9,6.3,1.8,2
6.7,2.5,5.8,1.8,2
7.2,3.6,6.1,2.5,2
6.4,2.7,5.3,1.9,2
6.8,3,5.5,2.1,2
5.7,2.5,5,2,2
6.5,3,5.5,1.8,2
7.7,3.8,6.7,2.2,2
5.6,2.8,4.9,2,2
7.7,2.8,6.7,2,2
6.3,2.7,4.9,1.8,2
6.7,3.3,5.7,2.1,2
7.2,3.2,6,1.8,2
6.2,2.8,4.8,1.8,2
6.1,3,4.9,1.8,2
6.4,2.8,5.6,2.1,2
7.9,3.8,6.4,2,2
6.4,2.8,5.6,2.2,2
6.3,2.8,5.1,1.5,2
6.1,2.6,5.6,1.4,2
7.7,3,6.1,2.3,2
6.3,3.4,5.6,2.4,2
6.4,3.1,5.5,1.8,2
6,3,4.8,1.8,2
6.9,3.1,5.4,2.1,2
5.8,2.7,5.1,1.9,2
6.3,2.5,5,1.9,2
6.5,3,5.2,2,2
6.2,3.4,5.4,2.3,2
5.9,3,5.1,1.8,2
5.23255457905034,3.5,15.8923251698243,0.2,0
9.83703962920993,2.4,3.3,71.1612700257431,1
12.0004392198092,2.2,0,1.5,2
28.1841483522519,0,6,2.5,2
5.2,0,0,0.1,0
5.1,0,0,0.2,0
0,40.8387785632057,1.6,0.6,0
0,14.7158667796338,1.3,0.2,0
6.6,59.3530019784774,0,1.4,1
5.8,16.9793645255864,4,0,1
0,2.9,4.3,0,1
7.1,3,40.3159735516325,0,2
5.1,3.8,6.8522702208668,20.4754166625263,0
7.37735414244496,2.9,0,0.2,0
0,3.3,15.4033606833118,2.5,2
28.612748101018,0,4.4,1.3,1
5,3.4,0,0,0
0,2.9,4.3,4.66336744770757,1
4.9,0,4.5,0,2
5,12.0659480716844,0,0.2,0
56.8858444517952,2.7,102.705793622379,1.9,2
