SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
6.52536573618701,4.04581016806347,1.61915909358355,0.465654717978835,0
4.9,3,1.4,0.2,0
5.38775365427477,1.25548189383761,-0.438908388014458,-0.573686902272389,0
4.6,3.1,1.5,0.2,0
5,3.6,1.4,0.2,0
3.20659269801546,4.92389489453652,1.41697097156906,1.07416184359611,0
5,3.4,1.5,0.2,0
4.4,2.9,1.4,0.2,0
4.9,3.1,1.5,0.1,0
5.4,3.7,1.5,0.2,0
4.8,3.4,1.6,0.2,0
4.3,3,1.1,0.1,0
5.8,4,1.2,0.2,0
5.4,3.9,1.3,0.4,0
4.80614884214113,5.8099274945217,2.74582061013608,0.0648944690767433,0
5.4,3.4,1.7,0.2,0
5.24955648246056,2.76095067891947,1.57142980988741,0.289726120996841,0
4.6,3.6,1,0.2,0
5.1,3.3,1.7,0.5,0
4.43643071181084,3.41148066555454,2.69479742286168,0.809239402441208,0
5,3,1.6,0.2,0
5.2,3.5,1.5,0.2,0
5.2,3.4,1.4,0.2,0
5.4,3.4,1.5,0.4,0
5.2,4.1,1.5,0.1,0
5.5,4.2,1.4,0.2,0
5,3.2,1.2,0.2,0
4.43776469995419,4.41667066085807,0.349017346030089,2.0772922249592,0
5.1,3.4,1.5,0.2,0
5,3.5,1.3,0.3,0
4.5,2.3,1.3,0.3,0
4.4,3.2,1.3,0.2,0
5.1,3.8,1.9,0.4,0
4.8,3,1.4,0.3,0
5.1,3.8,1.6,0.2,0
5.3,3.7,1.5,0.2,0
5,3.3,1.4,0.2,0
7,3.2,4.7,1.4,1
5.5,2.3,4,1.3,1
6.5,2.8,4.6,1.5,1
6.3,3.3,4.7,1.6,1
4.9,2.4,3.3,1,1
6.6,2.9,4.6,1.3,1
5.2,2.7,3.9,1.4,1
4.67265547831169,0.586998827523933,3.84037056418937,-0.32391590572996,1
6,2.2,4,1,1
6.1,2.9,4.7,1.4,1
5.6,2.9,3.6,1.3,1
6.21598518871864,2.24047883377796,4.38063773375726,1.05537283182812,1
5.8,2.7,4.1,1,1
5.9,3.2,4.8,1.8,1
6.1,2.8,4,1.3,1
6.1,2.8,4.7,1.2,1
6.4,2.9,4.3,1.3,1
7.27551798398411,2.28401409963808,3.83676901780096,0.825165049164999,1
6.3931781693472,2.40564671834232,4.29284140923908,0.113894573975897,1
6,2.9,4.5,1.5,1
5.7,2.6,3.5,1,1
5.5,2.4,3.8,1.1,1
5.26145449201894,1.07747035225718,2.49955949619956,-0.484686222980091,1
5.8,2.7,3.9,1.2,1
6,2.7,5.1,1.6,1
5.4,3,4.5,1.5,1
6,3.4,4.5,1.6,1
6.3,2.3,4.4,1.3,1
5.5,2.6,4.4,1.2,1
6.1,3,4.6,1.4,1
7.6850916773415,2.46999510885764,2.91490190327828,2.31392258598057,1
5,2.3,3.3,1,1
5.7,3,4.2,1.2,1
5.7,2.9,4.2,1.3,1
5.18727603906361,2.45623308989498,3.99834545424519,0.908205340974573,1
5.7,2.8,4.1,1.3,1
6.3,3.3,6,2.5,2
6.3,2.9,5.6,1.8,2
7.6,3,6.6,2.1,2
4.8539970655046,2.46355685698969,4.90388073929236,1.78306434516423,2
6.70782241411648,1.68053347017676,5.86665428624216,3.00174521928901,2
6.4,2.7,5.3,1.9,2
9.02332772023387,2.08123035584038,7.87424855083501,2.51314852994993,2
6.5,3,5.5,1.8,2
7.7,3.8,6.7,2.2,2
7.7,2.6,6.9,2.3,2
6,2.2,5,1.5,2
6.9,3.2,5.7,2.3,2
5.13425299416495,1.57487428256456,6.09246859933815,2.15779805197337,2
6.4,2.8,5.6,2.1,2
7.9,3.8,6.4,2,2
6.3,2.8,5.1,1.5,2
7.7,3,6.1,2.3,2
6.3,3.4,5.6,2.4,2
6.47594743212566,1.19756568220573,3.81524115145899,1.27205748570049,2
6.7,3.1,5.6,2.4,2
6.9,3.1,5.1,2.3,2
6.7,3.3,5.7,2.5,2
6.2,3.4,5.4,2.3,2
5.9,3,5.1,1.8,2
