SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
5.1,3.5,1.4,0.2,0
4.7,3.2,1.3,0.2,0
4.6,3.1,1.5,0.2,0
5.4,3.9,1.7,0.4,0
5,3.4,1.5,0.2,0
4.89428705537941,4.16155071814115,2.218551368521,0.245841105713705,0
4.9,3.1,1.5,0.1,0
4.8,3.4,1.6,0.2,0
4.8,3,1.4,0.1,0
4.3,3,1.1,0.1,0
5.8,4,1.2,0.2,0
5.4,3.9,1.3,0.4,0
5.1,3.5,1.4,0.3,0
4.2168789774841,4.27542481170727,1.40741186916561,0.236216879977667,0
5.1,3.8,1.5,0.3,0
5,3,1.6,0.2,0
5.2,3.4,1.4,0.2,0
4.7,3.2,1.6,0.2,0
4.35300498925547,3.22694706804365,1.29135818471989,0.30931769377487,0
6.52873645202828,1.91860092842122,1.00699018468355,0.712023828329274,0
5.5,4.2,1.4,0.2,0
4.9,3.1,1.5,0.1,0
5,3.2,1.2,0.2,0
5.5,3.5,1.3,0.2,0
4.9,3.1,1.5,0.1,0
5.1,3.4,1.5,0.2,0
5,3.5,1.3,0.3,0
4.5,2.3,1.3,0.3,0
5,3.5,1.6,0.6,0
5.1,3.8,1.9,0.4,0
4.6,3.2,1.4,0.2,0
5,3.3,1.4,0.2,0
7,3.2,4.7,1.4,1
6.9,3.1,4.9,1.5,1
6.5,2.8,4.6,1.5,1
6.3,3.3,4.7,1.6,1
6.6,2.9,4.6,1.3,1
5.2,2.7,3.9,1.4,1
6.30184449703982,3.39746699579531,4.78943336671822,0.381267997547275,1
6.1,2.9,4.7,1.4,1
5.6,2.9,3.6,1.3,1
5.6,3,4.5,1.5,1
6.2,2.2,4.5,1.5,1
5.9,3.2,4.8,1.8,1
6.3,2.5,4.9,1.5,1
6.4,2.9,4.3,1.3,1
6,2.9,4.5,1.5,1
5.5,2.4,3.8,1.1,1
4.55898640236109,1.64836769047915,4.67494150938997,1.54511387001132,1
5.4,3,4.5,1.5,1
6,3.4,4.5,1.6,1
6.7,3.1,4.7,1.5,1
6.3,2.3,4.4,1.3,1
5.6,3,4.1,1.3,1
5.5,2.5,4,1.3,1
6.2,2.9,4.3,1.3,1
5.1,2.5,3,1.1,1
5.7,2.8,4.1,1.3,1
5.8,2.7,5.1,1.9,2
7.1,3,5.9,2.1,2
6.5,3,5.8,2.2,2
7.6,3,6.6,2.1,2
4.9,2.5,4.5,1.7,2
6.326929341369,1.51303811664848,5.66817964708411,2.02959689322031,2
7.2,3.6,6.1,2.5,2
5.7,2.5,5,2,2
5.8,2.8,5.1,2.4,2
6.5,3,5.5,1.8,2
7.7,3.8,6.7,2.2,2
7.7,2.6,6.9,2.3,2
6,2.2,5,1.5,2
6.9,3.2,5.7,2.3,2
5.6,2.8,4.9,2,2
7.7,2.8,6.7,2,2
6.7,3.3,5.7,2.1,2
7.2,3.2,6,1.8,2
7.2,3,5.8,1.6,2
7.9,3.8,6.4,2,2
6.70048596759573,3.21279601031139,5.29249653013725,1.96169849541027,2
6.3,2.8,5.1,1.5,2
5.37636887471093,3.4154885080925,6.35956832591478,1.9953576738841,2
7.7,3,6.1,2.3,2
6,3,4.8,1.8,2
6.9,3.1,5.4,2.1,2
6.2013363398188,2.82020528195636,4.49608151862383,1.70204136738816,2
6.8,3.2,5.9,2.3,2
6.7,3.3,5.7,2.5,2
7.64213331923694,3.57124762971448,5.37694682232941,2.6276781639072,2
6.2,3.4,5.4,2.3,2
